state,occupation_code,soc_code,occupation_title,employment,major_group,major_group_name,is_major_group,uber_category,annual_mean_wage,avg_task_importance,avg_skill_level,complexity_raw,job_complexity_index,task_complexity_raw,task_complexity_index,job_price_index
TX,19-2041,19-2041,Texas,9.2,19,"Life, Physical, & Social Science",False,STEM,61498,3.8865217391304347,2.9882857142857144,714240.0714904348,1.09946244649701,11.614037391304349,1.1950853883364352,0.8163812558077791
TX,19-2041,19-2041,Texas,9.2,19,"Life, Physical, & Social Science",False,STEM,61498,3.8865217391304347,2.499142857142857,597328.4162278262,0.9194949822649724,9.71297304347826,0.9994657129533223,0.8163812558077791
TX,19-2041,19-2041,Texas,9.2,19,"Life, Physical, & Social Science",False,STEM,61498,3.8865217391304347,2.8645714285714288,684670.7100834784,1.0539449745271081,11.133219130434783,1.1456091503452623,0.8163812558077791
TX,19-2041,19-2041,Texas,9.2,19,"Life, Physical, & Social Science",False,STEM,61498,3.8865217391304347,2.749142857142857,657081.7447060869,1.0114760168461832,10.68460347826087,1.0994465633973782,0.8163812558077791
TX,19-2041,19-2041,Texas,9.2,19,"Life, Physical, & Social Science",False,STEM,61498,3.4678947368421054,2.9882857142857144,637307.4823756391,0.9810365893940943,10.363060300751881,1.0663597443857593,0.8163812558077791
TX,19-2041,19-2041,Texas,9.2,19,"Life, Physical, & Social Science",False,STEM,61498,3.4678947368421054,2.499142857142857,532988.674666767,0.820453872017415,8.666764360902256,0.8918107547702683,0.8163812558077791
TX,19-2041,19-2041,Texas,9.2,19,"Life, Physical, & Social Science",False,STEM,61498,3.4678947368421054,2.8645714285714288,610923.1110333835,0.940421918468801,9.934032180451128,1.022212716054271,0.8163812558077791
TX,19-2041,19-2041,Texas,9.2,19,"Life, Physical, & Social Science",False,STEM,61498,3.4678947368421054,2.749142857142857,586305.8222983459,0.9025273987140238,9.533738045112782,0.981022417102952,0.8163812558077791
TX,19-2042,19-2042,Texas,7.5,19,"Life, Physical, & Social Science",False,STEM,31948,3.6296875,2.6848571428571426,311339.4071375,0.47925900537618965,9.745192410714285,1.0027810884517727,0.42410726138324706
TX,19-2043,19-2043,Texas,13.8,19,"Life, Physical, & Social Science",False,STEM,89033,3.536,3.060857142857143,963621.151584,1.4833461620348183,10.823190857142858,1.1137072159103205,1.1819062790388954
TX,19-2099,19-2099,Texas,5.6,19,"Life, Physical, & Social Science",False,STEM,113114,3.8633333333333333,2.857142857142857,1248563.1047619048,1.9219703578138017,11.038095238095238,1.1358208941182077,1.5015797159166335
TX,19-3011,19-3011,Texas,12.3,19,"Life, Physical, & Social Science",False,STEM,96040,3.8042857142857143,2.474857142857143,904222.7152000001,1.3919114291045136,9.415063673469389,0.9688108146478733,1.274923669188902
TX,19-3011,19-3011,Texas,12.3,19,"Life, Physical, & Social Science",False,STEM,96040,3.8042857142857143,2.628285714285714,960279.9304,1.4782028672745808,9.998749795918366,1.0288721639281673,1.274923669188902
TX,19-3011,19-3011,Texas,12.3,19,"Life, Physical, & Social Science",False,STEM,96040,3.5770000000000004,2.474857142857143,850200.2465600002,1.308752169483587,8.852564000000001,0.910929552683744,1.274923669188902
TX,19-3011,19-3011,Texas,12.3,19,"Life, Physical, & Social Science",False,STEM,96040,3.5770000000000004,2.628285714285714,902908.3431200001,1.3898881559777783,9.401378000000001,0.9674025577392936,1.274923669188902
TX,19-3022,19-3022,Texas,22.6,19,"Life, Physical, & Social Science",False,STEM,52661,4.344375,2.556285714285714,584824.82653875,0.9002476341277283,11.10546375,1.1427531194502556,0.6990707553431568
TX,19-3033,19-3033,Texas,12.5,19,"Life, Physical, & Social Science",False,STEM,79584,3.8853333333333335,2.429142857142857,751116.1567817142,1.1562274931107877,9.438029714285713,0.9711740221081901,1.0564715252887296
TX,19-3034,19-3034,Texas,8.7,19,"Life, Physical, & Social Science",False,STEM,75540,4.002105263157895,2.446857142857143,739731.4818406015,1.1387025416792484,9.792579849624062,1.007657259754111,1.0027877339705296
TX,19-3039,19-3039,Texas,1.4,19,"Life, Physical, & Social Science",False,STEM,89757,4.24,2.858,1087668.14544,1.6742973796848124,12.117920000000002,1.2469349495871924,1.1915173237753882
TX,19-3039,19-3039,Texas,1.4,19,"Life, Physical, & Social Science",False,STEM,89757,4.24,2.608857142857143,992851.9280228573,1.5283424346598045,11.061554285714287,1.1382348320184599,1.1915173237753882
TX,19-3039,19-3039,Texas,1.4,19,"Life, Physical, & Social Science",False,STEM,89757,4.388333333333333,2.858,1125719.4288299999,1.7328714625432824,12.541856666666666,1.2905580669273102,1.1915173237753882
TX,19-3039,19-3039,Texas,1.4,19,"Life, Physical, & Social Science",False,STEM,89757,4.388333333333333,2.608857142857143,1027586.1346242857,1.5818103893314719,11.44853476190476,1.1780551543650173,1.1915173237753882
TX,19-3051,19-3051,Texas,8.4,19,"Life, Physical, & Social Science",False,STEM,45448,4.1078947368421055,2.7497142857142856,513359.5584,0.7902378745472661,11.295536842105264,1.1623116560243674,0.6033187309172973
TX,19-3091,19-3091,Texas,27.1,19,"Life, Physical, & Social Science",False,STEM,82681,3.7056666666666667,2.5145714285714287,770435.0783120953,1.1859659936196616,9.318163523809524,0.958839781398676,1.0975839638922076
TX,19-3092,19-3092,Texas,1.3,19,"Life, Physical, & Social Science",False,STEM,59763,3.8708333333333336,2.4594285714285715,568946.0366857144,0.8758046858305265,9.520038095238096,0.9796126911511106,0.7933492632417364
TX,19-3093,19-3093,Texas,4.2,19,"Life, Physical, & Social Science",False,STEM,56717,3.723809523809524,2.182285714285714,460905.9547918367,0.709493640706855,8.126416326530611,0.8362088982636446,0.752913845745387
TX,19-3094,19-3094,Texas,0.1,19,"Life, Physical, & Social Science",False,STEM,111796,3.5964285714285715,2.4465714285714286,983683.9918734696,1.514229810752971,8.798919387755102,0.9054095177383724,1.4840833665206425
TX,19-3099,19-3099,Texas,9.3,19,"Life, Physical, & Social Science",False,STEM,116793,3.8350000000000004,2.688285714285714,1204086.2763985714,1.8535051393575828,10.309575714285716,1.060856176105982,1.5504181600955795
TX,19-4012,19-4012,Texas,26.3,19,"Life, Physical, & Social Science",False,STEM,34251,3.6107692307692307,2.4105714285714286,298121.29116,0.4589117542056174,8.704017142857143,0.8956440690510112,0.45467941059338907
TX,19-4012,19-4012,Texas,26.3,19,"Life, Physical, & Social Science",False,STEM,34251,3.6107692307692307,2.771714285714286,342784.7156030769,0.5276642085514631,10.008020659340659,1.0298261365252885,0.45467941059338907
TX,19-4012,19-4012,Texas,26.3,19,"Life, Physical, & Social Science",False,STEM,34251,3.7763636363636364,2.4105714285714286,311793.50748000003,0.4799580228262725,9.103194285714286,0.9367194293855349,0.45467941059338907
TX,19-4012,19-4012,Texas,26.3,19,"Life, Physical, & Social Science",False,STEM,34251,3.7763636363636364,2.771714285714286,358505.25258545455,0.5518635509585953,10.467001038961039,1.0770552547669874,0.45467941059338907
TX,19-4013,19-4013,Texas,6.3,19,"Life, Physical, & Social Science",False,STEM,55391,4.15375,2.2997142857142854,529119.1051274999,0.8144972664412885,9.552438214285711,0.9829466660256152,0.7353112969600425
TX,19-4021,19-4021,Texas,9.5,19,"Life, Physical, & Social Science",False,STEM,111401,3.935294117647059,2.6351428571428572,1155235.297457143,1.7783065906278281,10.37006218487395,1.0670802388290934,1.4788397716713129
TX,19-4031,19-4031,Texas,9.2,19,"Life, Physical, & Social Science",False,STEM,68718,3.99375,2.874285714285714,788826.1930714286,1.2142762786823706,11.479178571428571,1.1812084048472562,0.912226204699323
TX,19-4042,19-4042,Texas,14.5,19,"Life, Physical, & Social Science",False,STEM,101790,3.4972,2.7457142857142856,977419.3384799999,1.5045863429311965,9.602312,0.9880786826155389,1.3512544802867383
TX,19-4043,19-4043,Texas,19.4,19,"Life, Physical, & Social Science",False,STEM,58851,3.6134782608695653,2.425142857142857,515723.1416854658,0.7938762465250732,8.76320099378882,0.9017340921059468,0.7812425328554361
TX,19-4044,19-4044,Texas,17.5,19,"Life, Physical, & Social Science",False,STEM,92223,3.7746459279123776,2.771523090915215,964792.6067217984,1.4851494365683762,10.461518349238244,1.0764910855503977,1.2242532855436081
TX,19-4051,19-4051,Texas,1.5,19,"Life, Physical, & Social Science",False,STEM,67464,4.27125,2.816857142857143,811693.1882828572,1.249476491471789,12.031501071428574,1.238042434837005,0.8955794504181601
TX,19-4051,19-4051,Texas,1.5,19,"Life, Physical, & Social Science",False,STEM,67464,4.27125,2.556285714285714,736608.0693342857,1.1338945297898464,10.918535357142856,1.1235181726835055,0.8955794504181601
TX,19-4051,19-4051,Texas,1.5,19,"Life, Physical, & Social Science",False,STEM,67464,4.278125,2.816857142857143,812999.6888785715,1.251487647662335,12.050866964285715,1.2400351867806991,0.8955794504181601
TX,19-4051,19-4051,Texas,1.5,19,"Life, Physical, & Social Science",False,STEM,67464,4.278125,2.556285714285714,737793.7129928571,1.1357196453631107,10.936109821428571,1.125326586482089,0.8955794504181601
TX,19-4061,19-4061,Texas,18.1,19,"Life, Physical, & Social Science",False,STEM,95288,3.9272727272727277,2.508,938548.6848000002,1.4447509658670536,9.8496,1.013524637846595,1.264940926589672
TX,19-4071,19-4071,Texas,6.3,19,"Life, Physical, & Social Science",False,STEM,90156,3.461,2.628857142857143,820282.0734617142,1.2626977557054277,9.098474571428572,0.9362337704032241,1.1968140183193947
TX,19-4092,19-4092,Texas,7.0,19,"Life, Physical, & Social Science",False,STEM,105389,4.06625,2.588857142857143,1109423.7172989286,1.7077867276165875,10.526940357142857,1.0832230154631577,1.3990309305721491
TX,19-4099,19-4099,Texas,3.8,19,"Life, Physical, & Social Science",False,STEM,66698,3.8492307692307692,2.632285714285714,675802.4889441758,1.0402937156589969,10.132275164835164,1.0426119352056538,0.8854108588875614
TX,19-4099,19-4099,Texas,3.8,19,"Life, Physical, & Social Science",False,STEM,66698,3.8492307692307692,2.8074285714285714,720767.9644378021,1.1095111310176167,10.80644043956044,1.1119835965842564,0.8854108588875614
TX,19-4099,19-4099,Texas,3.8,19,"Life, Physical, & Social Science",False,STEM,66698,3.7338888888888886,2.632285714285714,655552.1234847618,1.0091214008601288,9.82866238095238,1.011370155150586,0.8854108588875614
TX,19-4099,19-4099,Texas,3.8,19,"Life, Physical, & Social Science",False,STEM,66698,3.7338888888888886,2.8074285714285714,699170.212239365,1.0762647221156656,10.482626349206349,1.078663100456926,0.8854108588875614
TX,19-5011,19-5011,Texas,3.3,19,"Life, Physical, & Social Science",False,STEM,98194,3.821818181818182,2.8568571428571428,1072120.2473828571,1.650363788280285,10.91838857142857,1.1235030684216154,1.303517854772335
TX,19-5012,19-5012,Texas,18.4,19,"Life, Physical, & Social Science",False,STEM,55684,3.5603846153846153,2.521142857142857,499832.8502540659,0.7694155933216476,8.97623824175824,0.9236556421786445,0.7392008495951148
TX,21-0000,21-0000,Texas,1.3,21,Community & Social Service,True,Education & Social Services,58615,3.9309150988787063,2.4995622276029055,575925.6039062857,0.8865486532416612,9.825566901071154,1.011051630020065,0.7781096508695075
TX,21-1012,21-1012,Texas,2.7,21,Community & Social Service,False,Education & Social Services,44109,3.816857142857143,2.353142857142857,396169.8408911021,0.6098423763672793,8.98161012244898,0.9242084091368598,0.5855436081242533
TX,21-1013,21-1013,Texas,43.5,21,Community & Social Service,False,Education & Social Services,90814,3.9953333333333334,2.5891428571428574,939424.4024236192,1.4460989981034635,10.344488761904763,1.0644487315340416,1.205548918093721
TX,21-1015,21-1015,Texas,7.7,21,Community & Social Service,False,Education & Social Services,50317,4.1135294117647065,2.4131428571428573,499473.41719764716,0.7688623015597651,9.92653411764706,1.0214411647843675,0.667954334262578
TX,21-1018,21-1018,Texas,5.1,21,Community & Social Service,False,Education & Social Services,51307,3.9309150988787063,2.4995622276029055,504120.3609932577,0.776015554923994,9.825566901071154,1.011051630020065,0.681096508695075
TX,21-1019,21-1019,Texas,9.9,21,Community & Social Service,False,Education & Social Services,115437,3.9309150988787063,2.4995622276029055,1134233.9663589508,1.7459782800351042,9.825566901071154,1.011051630020065,1.5324173636001592
TX,21-1021,21-1021,Texas,3.1,21,Community & Social Service,False,Education & Social Services,32920,4.158095238095238,2.581714285714286,353396.65684897965,0.54399965562314,10.73501387755102,1.1046337975677254,0.43701048718969865
TX,21-1022,21-1022,Texas,4.3,21,Community & Social Service,False,Education & Social Services,109025,4.055294117647058,2.571714285714286,1137028.0282941177,1.7502793075096512,10.42905781512605,1.0731508939608543,1.44729855303332
TX,21-1023,21-1023,Texas,8.2,21,Community & Social Service,False,Education & Social Services,31258,3.9784615384615383,2.6497142857142855,329515.15846681315,0.5072377716497585,10.541786373626373,1.0847506717618824,0.4149475640515067
TX,21-1029,21-1029,Texas,4.2,21,Community & Social Service,False,Education & Social Services,33947,3.9309150988787063,2.4995622276029055,333548.5195906625,0.5134465091119111,9.825566901071154,1.011051630020065,0.45064383379795564
TX,21-1091,21-1091,Texas,7.5,21,Community & Social Service,False,Education & Social Services,72716,3.816875,2.4777142857142858,687684.3534400001,1.058584013737995,9.457125714285715,0.9731390020550225,0.9652993495287402
TX,21-1092,21-1092,Texas,1.3,21,Community & Social Service,False,Education & Social Services,119931,4.1519047619047615,2.3502857142857145,1170306.1806685715,1.8015058912382391,9.758162448979592,1.004115706439884,1.5920748705694943
TX,21-1093,21-1093,Texas,3.6,21,Community & Social Service,False,Education & Social Services,35062,3.4921052631578946,2.3645714285714288,289518.5861834587,0.44566921652460634,8.257332330827069,0.8496801657103318,0.46544537368910127
TX,21-1094,21-1094,Texas,7.3,21,Community & Social Service,False,Education & Social Services,39191,3.7275,2.492857142857143,364167.670875,0.5605799707090607,9.292125,0.9561604151894789,0.5202575335191822
TX,21-1099,21-1099,Texas,6.9,21,Community & Social Service,False,Education & Social Services,87890,3.9309150988787063,2.4995622276029055,863569.0749351438,1.329331419148846,9.825566901071154,1.011051630020065,1.1667330412850125
TX,21-2011,21-2011,Texas,7.1,21,Community & Social Service,False,Education & Social Services,110227,4.173333333333334,2.6002857142857145,1196167.867241905,1.8413159695654349,10.85185904761905,1.1166571750325283,1.463255011283685
TX,21-2021,21-2021,Texas,15.4,21,Community & Social Service,False,Education & Social Services,71001,3.646842105263158,2.5825714285714287,668703.7642452632,1.029366323685331,9.41823022556391,0.9691366531148997,0.9425328554360812
TX,21-2099,21-2099,Texas,34.1,21,Community & Social Service,False,Education & Social Services,103891,3.9309150988787063,2.4995622276029055,1020787.9709191833,1.5713456646580128,9.825566901071154,1.011051630020065,1.3791450949157043
TX,23-0000,23-0000,Texas,2.6,23,Legal,True,Education & Social Services,116428,3.997500471222357,2.2119238754325257,1029475.788546844,1.5847192201401288,8.842166734349505,0.9098596732060987,1.5455728129563255
TX,23-1011,23-1011,Texas,3.6,23,Legal,False,Education & Social Services,31180,4.082272727272727,2.621714285714286,333705.59403636365,0.5136883009984856,10.702552727272728,1.1012935425746404,0.41391212000530997
TX,23-1012,23-1012,Texas,2.9,23,Legal,False,Education & Social Services,106128,3.6127777777777776,2.0468571428571427,784799.5795199999,1.2080779280674108,7.394839999999999,0.7609296350038086,1.4088410991636797
TX,23-1021,23-1021,Texas,4.1,23,Legal,False,Education & Social Services,53556,4.311428571428571,2.4185714285714286,558455.0807020408,0.8596554769128123,10.427497959183674,1.0729903846580309,0.7109518120270808
TX,23-1022,23-1022,Texas,26.8,23,Legal,False,Education & Social Services,114078,3.8560000000000003,2.2254285714285715,978932.1308434288,1.5069150534857119,8.581252571428573,0.8830115847067197,1.5143767423337315
TX,23-1023,23-1023,Texas,1.9,23,Legal,False,Education & Social Services,94017,4.286190476190477,2.5825714285714287,1040711.1274371431,1.6020142917506783,11.069393061224492,1.1390414426534239,1.248068498606133
TX,23-2011,23-2011,Texas,7.3,23,Legal,False,Education & Social Services,101099,3.61,1.8394285714285712,671331.4448057142,1.0334112326913145,6.640337142857142,0.6832912298868561,1.3420815080313289
TX,23-2093,23-2093,Texas,8.8,23,Legal,False,Education & Social Services,56031,4.160625,1.7991428571428572,419423.34232124995,0.6456375558769668,7.485558749999999,0.7702646017272944,0.7438072481083233
TX,23-2099,23-2099,Texas,21.3,23,Legal,False,Education & Social Services,30936,3.997500471222357,2.2119238754325257,273541.27009383624,0.42107460227999294,8.842166734349505,0.9098596732060987,0.41067303863002785
TX,25-0000,25-0000,Texas,0.4,25,Educational Instruction & Library,True,Education & Social Services,59800,3.8624762793428973,2.4784943871445666,572472.9215740579,0.8812337812322446,9.5731257788304,0.9850754180930174,0.7938404354174964
TX,25-1011,25-1011,Texas,2.5,25,Educational Instruction & Library,False,Education & Social Services,66031,3.9108,2.5108571428571427,648388.7708064,0.9980945240784359,9.819460114285715,1.0104232411651755,0.8765564848002124
